price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,when_sold,district,is_basement,is_renovated
2750000,4,4,2,1,4,4,10,2860,1270,1993,0,2980,1577,2,1,0
514500,4,2.5,1,0,2,4,9,1740,1250,1976,0,3370,1553,3,1,0
360000,2,1,1,0,3,3,7,1120,0,1940,0,1880,1452,1,0,0
228900,4,1.5,1,0,0,3,7,1570,0,1943,0,980,1569,1,0,0
660000,3,2.75,2,0,0,3,8,2210,0,2008,0,2230,1744,2,0,0
647000,4,2.5,2,0,0,3,9,2390,0,2000,0,2590,1493,2,0,0
366000,3,1.75,1,0,0,3,8,1520,0,1976,0,2080,1759,2,0,0
354000,5,1.75,1,0,0,4,7,1060,770,1962,0,1410,1721,1,1,0
850000,4,3.5,2,0,2,3,8,2640,0,1937,1998,1700,1781,1,0,1
496700,3,2.5,2,0,0,4,8,1740,0,1989,0,2080,1776,2,0,0
3e+05,3,2,1,0,0,4,8,1550,0,1965,0,1860,1612,4,0,0
390000,3,1,1,0,0,4,7,1040,0,1961,0,1450,1630,2,0,0
350000,3,2.25,2,0,0,4,8,1640,0,1985,0,1830,1781,2,0,0
561000,3,2.25,2,0,0,4,8,1640,0,1985,0,1830,1655,2,0,0
475000,3,1.75,1,0,0,3,7,1260,0,1954,2014,1320,1709,2,0,1
275000,3,1.5,2,0,0,3,7,840,330,2007,0,1170,1631,1,1,0
290000,3,1.75,1,0,0,4,7,1090,500,1980,0,1540,1619,4,1,0
199000,3,2.5,1,0,0,3,7,1330,420,1993,0,1670,1513,4,1,0
279900,4,2.5,2,0,0,3,7,1770,0,2001,0,1770,1472,4,0,0
1655000,4,2.25,2,0,0,3,8,2860,670,1940,0,2840,1430,1,1,0
405000,3,2.5,1,0,0,3,7,1360,800,1978,0,2010,1452,1,1,0
615000,4,2.25,1,0,0,3,9,2360,0,1977,0,2650,1528,2,0,0
268000,3,1.75,1,0,0,3,8,1180,800,1978,0,2090,1645,3,1,0
451000,4,1.5,1.5,0,0,3,8,1620,0,1955,0,1620,1683,1,0,0
850000,2,2.75,1,0,0,3,9,2700,0,2012,0,1440,1571,2,0,0
1180000,5,2.25,2,0,2,5,9,2470,800,1968,0,3690,1656,1,1,0
245000,2,1,1,0,0,3,6,870,0,1941,0,1120,1784,1,0,0
450000,2,1.75,1,0,0,3,6,700,140,1912,0,1700,1743,1,1,0
370350,3,3.5,2,0,2,3,8,1080,260,2002,0,1650,1456,1,1,0
543000,3,2.5,3,0,0,3,8,1540,0,2004,0,1500,1710,1,0,0
265000,2,2,1,0,0,5,6,1650,0,1942,0,1260,1528,1,0,0
497000,3,2.5,2,0,0,3,8,2630,0,2001,0,2220,1471,7,0,0
419000,4,2.25,1,0,0,3,7,1100,780,1979,0,1790,1453,1,1,0
545800,4,2.5,2,0,0,3,8,1980,0,1989,0,1770,1715,2,0,0
403000,3,1,1,0,0,3,7,1000,500,1977,0,1570,1462,2,1,0
195000,3,2,1.5,0,0,3,6,1230,0,1959,0,1080,1606,1,0,0
1125000,4,2.5,2,0,0,5,8,1670,850,1925,0,2290,1575,1,1,0
255000,5,1.75,1,0,0,5,7,1170,800,1977,0,1910,1648,3,1,0
5e+05,2,1.5,1,0,0,5,7,1520,0,1951,0,1440,1742,1,0,0
855000,4,2.75,1,0,0,4,8,1300,1300,1960,0,2550,1795,1,1,0
390000,4,2,1.5,0,0,3,7,2290,0,1920,0,2140,1548,1,0,0
339000,3,2,1,0,2,4,7,1329,650,1956,0,1650,1472,3,1,0
1325000,4,3.5,2,0,0,3,9,2170,0,1905,1989,1950,1490,1,0,1
429900,4,1.5,1,0,0,4,8,1190,630,1962,0,1890,1507,2,1,0
370900,3,1.5,1,0,0,4,7,1200,0,1975,0,1550,1652,2,0,0
457500,3,1,1,0,0,4,7,1210,0,1952,0,1530,1436,1,0,0
499000,4,2.5,2,0,0,3,7,1440,530,1999,0,1760,1497,1,1,0
225000,2,1,1,0,0,5,7,1040,0,1947,0,1300,1512,3,0,0
615000,3,1.75,1,0,0,3,7,1070,850,1950,0,2280,1662,1,1,0
455000,2,1.5,3,0,0,3,7,1020,0,2001,0,1138,1542,1,0,0
458000,3,1,1,0,0,4,7,1060,600,1940,0,1450,1786,1,1,0
580000,3,2.25,1,0,0,4,7,1220,450,1974,0,1710,1617,2,1,0
966000,5,4.5,2,0,0,3,10,3810,0,2008,0,3390,1786,2,0,0
240000,4,1.75,1,0,0,3,7,1010,1010,1954,0,2240,1640,1,1,0
229050,1,1,1,0,0,4,4,420,0,1949,0,1460,1465,1,0,0
328500,3,2.25,3,0,0,3,7,1390,0,2004,0,1390,1501,1,0,0
319000,3,1.5,1,0,0,4,7,1110,900,1964,0,1900,1534,1,1,0
650000,4,2,1.5,0,1,3,7,1640,180,1945,0,2060,1798,1,1,0
398500,3,2.5,2,0,0,3,8,1630,0,1996,0,1630,1507,1,0,0
250000,1,1,1,0,0,2,6,680,120,1931,0,1270,1749,1,1,0
815000,3,2,1,0,0,4,9,2270,0,1968,0,2880,1743,1,0,0
1065000,3,2.75,2,0,0,4,9,1950,340,1995,0,2290,1480,2,1,0
510000,3,2.25,2,0,0,3,7,1870,880,1981,0,2430,1646,2,1,0
156000,2,1.75,1,0,0,2,5,590,0,1947,0,1360,1602,1,0,0
254500,4,2.75,2,0,0,3,8,1720,850,1998,0,2420,1778,3,1,0
760000,3,2.5,1,0,2,3,9,1600,450,1960,0,2930,1718,1,1,0
210000,3,2.5,2,0,0,3,7,1610,0,1994,0,1680,1429,4,0,0
349950,3,2.5,2,0,0,3,7,2140,0,1991,0,1990,1683,3,0,0
676000,3,2,2.5,0,0,4,7,1730,0,1942,0,1210,1463,1,0,0
475000,4,3.5,2,0,0,3,8,1940,500,2006,0,2390,1553,1,1,0
880000,4,2.75,1.5,0,0,4,9,2320,900,1931,0,2310,1739,1,1,0
1209000,4,3.25,2,0,0,3,11,4330,0,1997,0,5110,1674,2,0,0
420000,3,1.5,1,0,4,4,7,1030,750,1958,0,1780,1574,1,1,0
607000,3,1,1,0,0,4,7,1230,0,1951,0,2220,1777,2,0,0
475000,4,1.75,2,0,0,3,8,2160,0,1981,0,1990,1592,2,0,0
395000,2,1.75,1,0,0,5,7,710,690,1916,0,1250,1625,1,1,0
650000,4,1.75,1,0,0,4,7,1180,720,1954,0,2060,1504,2,1,0
625000,5,2.75,1,0,0,4,8,1510,1400,1966,0,2160,1465,4,1,0
849000,3,3,2,0,0,3,10,2960,0,1995,0,2640,1710,2,0,0
429950,3,1.5,1,0,0,3,8,1570,440,1951,0,1920,1759,1,1,0
825000,3,2.5,2,0,0,3,9,3230,530,2002,0,3080,1619,2,1,0
505000,2,1,1,0,0,4,7,1020,0,1916,0,1480,1679,1,0,0
265000,2,1,2,0,0,3,7,1290,0,2008,0,1290,1788,2,0,0
283000,3,1,1,0,0,4,6,890,0,1954,0,1850,1744,4,0,0
560000,3,2.75,1,0,0,5,7,1140,480,1979,0,1900,1458,2,1,0
765000,4,2.5,2,0,0,3,10,3360,0,1987,0,2980,1603,2,0,0
610000,5,2.75,1,0,0,4,9,1520,1410,1975,0,3070,1717,2,1,0
589000,3,2.5,1,0,0,3,9,1710,1230,1996,0,2540,1674,2,1,0
192500,3,1,1.5,0,0,3,6,1080,0,1900,0,1800,1751,1,0,0
3200000,3,3.25,1,0,4,3,11,2760,1800,1995,0,4060,1546,2,1,0
550000,3,1,1,0,0,3,7,860,150,1940,0,1930,1511,1,1,0
460000,2,1.5,1.5,0,0,4,8,1280,510,1928,0,1540,1633,1,1,0
264500,4,2.25,1,0,0,4,7,1200,860,1962,0,2110,1736,3,1,0
339000,3,1,1,0,0,3,6,1010,140,1947,0,1340,1438,1,1,0
950000,4,3.5,3,0,0,3,9,4030,0,1992,0,2130,1604,1,0,0
677500,3,1.75,1,0,0,3,8,2020,0,1956,0,2370,1686,1,0,0
690000,4,2.5,2,0,0,3,9,2740,0,1999,0,2780,1581,2,0,0
312000,4,2.25,1,0,0,3,7,1430,500,1984,0,1714,1791,4,1,0
840000,5,1.75,1,0,0,4,9,1560,940,1966,0,3370,1625,1,1,0
357500,3,3.5,2,0,0,3,8,2080,0,2004,0,2080,1738,4,0,0
675000,3,1.5,1,0,2,4,7,980,480,1940,0,2180,1438,1,1,0
515000,3,2.75,2,0,0,4,10,3290,0,1988,0,2600,1626,3,0,0
491234,4,2.5,2,0,0,3,8,1540,0,2014,0,1210,1746,2,0,0
290000,3,2,1,0,0,3,7,1310,0,1988,0,1100,1477,4,0,0
490000,4,2.5,1,0,0,3,8,1280,840,1975,0,2350,1687,2,1,0
810000,4,2,1,0,0,5,8,1520,1400,1964,0,2360,1437,2,1,0
252000,3,1.5,1,0,0,3,7,1150,0,1956,0,1220,1504,1,0,0
299999,3,2.5,2,0,0,3,8,2380,0,2001,0,2830,1455,3,0,0
4e+05,3,2.75,2,0,0,3,7,2220,0,1993,0,960,1487,1,0,0
530000,5,2,1.5,0,0,5,7,1860,1160,1925,0,1380,1557,1,1,0
357000,3,2,1,1,4,3,7,2460,0,1955,0,2660,1666,3,0,0
365000,3,1.75,1,0,0,4,7,1030,790,1939,0,1420,1486,1,1,0
804000,4,2.5,2,0,0,3,9,2620,0,2005,0,900,1521,1,0,0
808250,3,2,1,0,0,3,8,1010,740,1914,2005,1750,1673,1,1,1
360000,4,2.5,2,0,0,3,7,2020,0,1994,0,2090,1421,4,0,0
240000,3,1.75,1,0,0,3,6,1240,0,1987,0,1240,1624,4,0,0
335000,2,2,1,0,0,3,7,1380,0,1988,0,1810,1717,2,0,0
380000,3,1.75,1,0,0,3,7,1920,0,1953,0,1560,1679,1,0,0
350000,3,1.75,1,0,0,4,7,1070,610,1940,0,1680,1785,5,1,0
194000,3,1,1,0,0,3,7,1400,0,1964,0,1160,1652,1,0,0
310000,3,1,1,0,0,3,6,1090,150,1936,0,2090,1471,2,1,0
315000,3,1.75,1,0,0,3,7,1410,0,1980,0,1770,1515,5,0,0
258950,3,1.75,1,0,0,3,8,1440,0,1985,0,1790,1578,3,0,0
479000,2,2.25,2,0,0,3,8,1020,210,2004,0,1230,1752,1,1,0
510000,5,1.5,1,0,0,4,7,1550,0,1966,0,1970,1606,2,0,0
4e+05,3,2,1,0,0,4,8,1760,0,1967,0,1670,1730,2,0,0
1450000,4,3.5,2,0,0,3,11,3610,1390,2004,0,3850,1464,2,1,0
680000,5,2,1.5,0,0,4,7,2020,120,1913,0,1810,1618,1,1,0
1750000,6,3,2.5,0,0,4,10,3510,0,1906,0,3450,1792,1,0,0
335000,3,1.75,1,0,0,4,8,1500,510,1967,0,1200,1704,4,1,0
460000,5,2.5,1,0,0,5,8,1750,1640,1978,0,2360,1746,4,1,0
440000,4,2.25,1,0,0,3,8,1080,1080,1966,0,1850,1798,2,1,0
412250,2,2,1,0,0,3,8,1300,0,2006,0,1510,1470,2,0,0
185000,3,1.5,2,0,0,4,6,1280,0,1985,0,1150,1596,4,0,0
286500,3,2,1,0,0,4,7,1040,800,1975,0,1600,1458,3,1,0
422000,4,2.5,2,0,0,3,7,3200,0,2002,0,2610,1433,4,0,0
408000,3,2.25,2,0,0,3,9,2800,0,1985,0,2800,1477,4,0,0
306500,2,1,1,0,2,4,7,1390,0,1949,0,2580,1620,3,0,0
359900,4,2.5,2,0,0,3,8,2600,0,2005,0,2610,1452,4,0,0
560000,3,2.5,2,0,0,3,8,1960,0,2002,0,2480,1730,2,0,0
259875,3,1,1,0,0,3,6,1250,0,1970,0,1250,1681,2,0,0
385000,3,1,1,0,0,3,6,1250,0,1970,0,1250,1611,2,0,0
188000,1,1,1,0,0,3,4,550,0,1945,0,1100,1640,1,0,0
1142000,4,3.25,1.5,0,0,3,8,1960,540,1926,0,3670,1754,1,1,0
255000,3,1,1,0,0,4,6,1250,0,1927,0,1300,1637,7,0,0
1185000,4,2.75,2,0,0,3,9,3020,0,1976,2003,3060,1709,2,0,1
635200,4,1.75,1,0,0,5,7,920,720,1921,0,1300,1771,1,1,0
355000,3,1.75,2,0,0,3,7,1870,0,1956,1979,1350,1437,1,0,1
544000,3,2.5,3.5,0,0,3,8,1760,0,1998,0,1700,1525,1,0,0
402000,3,1.5,2,0,0,3,7,1320,0,1998,0,1320,1443,1,0,0
575000,4,1.5,1.5,0,0,3,7,1430,0,1910,0,1500,1560,1,0,0
216000,3,1.75,1,0,0,4,7,1580,0,1977,0,1580,1715,4,0,0
1200000,4,3.5,2,0,0,3,11,4170,0,2004,0,4560,1752,2,0,0
850000,4,3.25,2,0,4,3,9,3090,0,1923,2015,2020,1778,1,0,1
238000,3,2,2,0,0,3,7,720,300,2004,0,1360,1784,1,1,0
625000,4,1.75,1.5,0,0,3,8,2020,160,1912,0,1890,1452,1,1,0
1110000,5,3.25,2,0,0,4,8,2510,840,1997,0,1620,1738,1,1,0
820000,3,2.5,2,0,2,3,9,2510,0,1995,0,1790,1772,1,0,0
355000,3,2.5,1,0,0,3,8,1250,630,1974,0,2030,1585,1,1,0
495000,4,1.5,1,0,0,3,8,1210,600,1960,0,1830,1493,1,1,0
1300000,5,2.5,2,0,0,4,11,4170,0,1991,0,4670,1494,2,0,0
398750,3,2.5,2,0,0,3,7,2230,0,1954,0,1310,1795,1,0,0
835000,4,2.5,2,0,0,3,9,3650,0,2006,0,3150,1723,2,0,0
705000,6,2.75,1,0,0,4,8,1430,1400,1967,0,2060,1645,2,1,0
625000,4,1.5,2,0,0,4,8,2120,0,1900,0,1830,1431,1,0,0
550000,4,2.5,2,0,0,3,8,2090,0,1990,0,2000,1513,2,0,0
540000,3,1.5,1,0,0,4,7,1400,1200,1940,0,1320,1771,1,1,0
519000,2,1,1,0,0,4,7,830,0,1920,0,1460,1765,1,0,0
311000,4,2.5,2,0,0,3,7,1975,0,1996,0,1975,1527,4,0,0
305000,4,2.5,1,0,0,2,7,1420,480,1968,0,1600,1459,3,1,0
395000,4,2.75,1.5,0,0,3,8,2640,0,1963,0,2520,1736,4,0,0
275000,4,1.5,1,0,0,3,6,1010,600,1969,0,1320,1609,3,1,0
450000,3,3.25,2,0,0,3,8,1430,340,2003,0,1410,1701,2,1,0
324000,2,1,1,0,0,3,7,1070,0,1955,0,1490,1666,1,0,0
2795000,5,3.25,2,0,2,5,11,3590,1000,1928,0,2920,1450,1,1,0
565000,4,1,1.5,0,0,4,7,1540,0,1906,0,1290,1723,1,0,0
373000,4,1.75,2,0,0,4,7,1590,0,1960,0,1720,1732,1,0,0
613000,2,2,1.5,0,1,4,8,1170,0,1927,0,2160,1731,1,0,0
614000,4,2.25,1,0,0,4,8,1920,960,1981,0,2410,1609,2,1,0
595000,4,1.75,1,0,0,4,8,1680,830,1964,0,2510,1430,2,1,0
440000,2,1,1,0,0,3,7,850,430,1983,0,1280,1687,2,1,0
425000,3,1.5,1,0,3,3,8,1570,0,1954,0,2130,1479,1,0,0
407000,2,1,1,0,0,3,6,740,0,1912,0,1800,1652,1,0,0
472000,3,1.5,1,0,0,4,7,1740,0,1955,0,1390,1683,2,0,0
472000,3,2.5,3,0,0,3,8,1180,0,2010,0,1180,1752,1,0,0
1250000,5,2.75,1,0,3,4,9,2160,800,1959,0,2940,1625,1,1,0
412000,3,1.75,1,0,0,4,7,940,940,1945,0,1110,1731,1,1,0
717000,3,1,1,0,0,3,8,1150,0,1959,2015,1160,1459,1,0,1
425000,3,1,1,0,0,4,7,1320,0,1959,0,1510,1696,2,0,0
299999,4,2,1,0,0,5,6,820,820,1944,0,1640,1689,1,1,0
254000,3,2,1,0,0,4,7,1470,0,1992,0,1580,1428,4,0,0
178500,3,1,1,0,0,4,6,900,0,1961,0,1460,1512,3,0,0
8e+05,3,1.75,1,0,0,5,8,1230,280,1910,0,1300,1595,1,1,0
420000,3,1,1,0,0,4,6,720,720,1922,0,1280,1666,1,1,0
319900,2,1,1,0,0,3,7,1380,0,1940,0,1870,1484,2,0,0
350000,2,1.5,1,0,1,3,7,1150,0,1944,0,1910,1494,1,0,0
968000,6,2.75,1,0,4,5,9,2070,1540,1959,0,2890,1772,2,1,0
491000,3,2,3,0,0,3,7,1250,0,2000,0,1320,1499,1,0,0
948000,3,2.5,2,0,0,3,9,3510,0,2002,0,3510,1444,2,0,0
9e+05,3,2.5,2,0,0,3,8,1700,560,1925,2004,1740,1653,1,1,1
270000,3,1.75,1,0,0,4,7,1420,1420,1977,0,1650,1487,4,1,0
198000,3,1.5,1,0,0,3,7,820,610,1980,0,1430,1752,3,1,0
250000,2,1,1,0,0,3,7,1420,0,1953,0,1220,1595,1,0,0
615000,4,2.5,2,0,0,3,8,2120,0,2004,0,2170,1709,2,0,0
550000,3,2.5,2,0,0,3,8,2080,0,1988,0,2210,1661,2,0,0
190000,2,2.5,2,0,0,3,7,1370,0,1987,0,1370,1630,1,0,0
629000,4,2.25,1,0,0,3,8,1280,620,1984,0,2330,1640,2,1,0
434000,3,1.75,1,0,0,5,7,1660,0,1955,0,1660,1640,1,0,0
415885,3,1,1,0,0,4,7,1310,0,1964,0,1120,1639,1,0,0
550000,3,2.5,1,0,0,3,7,920,920,1926,0,1780,1767,1,1,0
272000,1,0.75,1,0,1,3,7,580,460,1991,0,1560,1534,1,1,0
665000,3,2.5,2,0,0,3,10,2610,0,1988,0,3060,1742,2,0,0
510000,3,2,1,0,0,5,7,1990,0,1971,0,2120,1638,2,0,0
530000,3,2,1,0,0,4,8,1740,1340,1965,0,2100,1673,1,1,0
355000,3,1,1,0,0,3,7,1200,0,1970,0,1960,1627,2,0,0
255000,4,1,1,0,0,3,7,1250,0,1955,0,1260,1501,1,0,0
790000,4,2.75,2,0,0,3,10,2640,0,1990,0,2980,1715,2,0,0
695000,5,1.75,2,0,0,5,8,1790,0,1952,0,1840,1584,2,0,0
255000,2,2,1,0,0,2,7,1140,0,1954,0,1130,1609,1,0,0
410000,3,2.25,1.5,0,0,3,7,1380,410,1985,0,2140,1716,2,1,0
650000,4,2.75,1,0,0,4,7,1420,490,1940,0,2300,1744,1,1,0
675000,4,1.75,1.5,0,0,4,7,1530,0,1913,0,1650,1478,1,0,0
332888,2,2.5,2,0,0,3,8,950,100,2007,0,1350,1738,1,1,0
3e+05,3,1.75,1,0,0,4,7,1130,600,1976,0,1950,1504,4,1,0
320000,4,1.5,1,0,0,4,7,1100,0,1954,0,1380,1707,2,0,0
342500,5,2.25,1,0,0,4,7,1050,1050,1963,0,2100,1427,4,1,0
752875,4,2.5,2,0,0,3,9,2800,0,1992,0,2280,1476,2,0,0
1730000,5,3.5,2,0,3,3,10,3410,1590,2008,0,3360,1739,1,1,0
255000,1,0.5,1,0,0,3,6,500,380,1910,0,1410,1694,1,1,0
244000,3,2.5,2,0,0,3,7,1470,0,1991,0,1360,1613,1,0,0
1420000,5,3.25,2,0,2,3,10,3430,520,2006,0,2070,1464,2,1,0
218000,3,1,1,0,0,3,7,980,0,1956,0,1430,1606,1,0,0
359000,4,1,1.5,0,0,3,7,2180,0,1950,0,1360,1583,1,0,0
840000,4,2.75,2,0,0,3,11,3040,0,2003,0,3830,1620,4,0,0
9e+05,5,3.75,2,0,0,3,9,3170,960,1985,0,4130,1793,2,1,0
205000,4,1.75,1.5,0,0,4,7,1850,0,1972,0,1750,1638,4,0,0
205000,3,2.5,2,0,0,2,7,1600,0,1993,0,1410,1534,4,0,0
5e+05,2,1.5,2,0,0,3,7,1370,700,1951,0,2070,1457,1,1,0
510000,4,2.5,2,0,0,3,7,3180,0,2001,0,2610,1546,4,0,0
1135000,6,4.25,2,0,0,4,9,4820,2080,2002,0,4170,1749,2,1,0
1545000,4,2.25,2,0,0,3,7,2080,560,1908,0,1910,1435,1,1,0
210000,3,1.5,1,0,0,3,6,1920,0,1953,0,1616,1718,4,0,0
597500,3,1.75,1,0,0,3,8,1600,430,1981,0,2910,1577,2,1,0
4e+05,2,1,1.5,0,0,3,6,1140,0,1932,0,1580,1618,3,0,0
412000,3,1,1,0,0,5,7,1260,400,1952,0,1390,1687,1,1,0
299950,2,1.5,3,0,0,3,7,1390,0,2005,0,1340,1471,1,0,0
1081000,4,3,1.5,0,0,3,8,1690,800,1922,2003,1960,1442,1,1,1
422500,4,2.5,2,0,0,3,9,2550,0,1990,0,2630,1598,4,0,0
410000,3,2,1,0,0,4,6,1270,0,1968,0,1470,1725,2,0,0
1400000,4,3.25,2,0,3,3,10,2140,840,1900,2014,2200,1772,1,1,1
245000,3,2,1,0,0,4,8,1470,0,1974,0,1980,1724,3,0,0
720000,4,3,1.5,0,0,4,10,2180,1370,1990,0,3170,1737,2,1,0
315000,2,1,1,0,0,2,6,780,0,1935,0,1750,1623,1,0,0
191950,2,2.5,2,0,0,3,7,1390,0,1987,0,1390,1500,3,0,0
455000,4,2.5,2,0,0,3,8,2440,0,2005,0,2260,1654,4,0,0
523000,3,1.5,1.5,0,0,3,8,1260,0,1931,0,1700,1784,1,0,0
250000,3,2.25,2,0,0,4,7,1640,0,1918,1983,1230,1623,3,0,1
294000,3,3,1.5,0,0,3,7,1140,530,1929,2012,1010,1542,1,1,1
490000,3,2.25,1,0,0,3,8,2040,340,1961,0,1680,1637,1,1,0
310000,4,1,1,0,0,3,7,1030,0,1971,0,1250,1661,1,0,0
265000,3,1.5,1,0,0,5,7,1560,0,1961,0,1400,1718,8,0,0
402000,4,1.75,1,0,0,4,7,1010,630,1968,0,1680,1697,2,1,0
705000,2,2.5,1,0,3,3,8,2200,0,2007,0,2700,1791,8,0,0
589450,4,2.5,2,0,0,3,10,3190,0,2005,0,3190,1592,4,0,0
219950,3,1.5,1,0,0,3,7,1200,0,1964,0,2120,1563,1,0,0
750000,3,2.25,2,0,0,4,8,1510,740,1975,0,2240,1695,1,1,0
478000,2,1.75,1,0,0,4,7,980,980,1904,0,1650,1687,1,1,0
170000,3,1,1,0,0,3,7,1250,0,1958,0,1510,1725,1,0,0
489950,4,2.25,1,0,0,4,9,2640,0,1986,0,2780,1757,4,0,0
1370000,2,2.25,1.5,0,4,4,9,1930,530,1936,0,2260,1763,1,1,0
319950,3,2.5,2,0,0,3,7,1700,0,1996,0,1950,1494,4,0,0
208417,2,1,1,0,0,3,5,840,0,1938,0,830,1592,1,0,0
410000,4,2,1,0,0,3,6,950,950,1914,1973,1230,1599,1,1,1
590000,4,2.75,1,0,3,3,7,1080,1080,1969,0,2450,1714,1,1,0
648000,3,1.75,1,0,0,5,8,1610,0,1961,0,2270,1436,2,0,0
255000,3,2.5,2,0,0,3,8,1720,0,1998,0,1720,1742,3,0,0
465000,4,2.75,2,0,0,3,8,2190,0,2004,0,2190,1683,2,0,0
622000,4,1.75,1,0,0,5,8,1510,1510,1958,0,2230,1527,2,1,0
306000,3,1.75,1,0,0,3,7,1980,0,1991,0,1630,1662,4,0,0
617000,3,2.5,2,0,0,4,7,1880,0,1947,2007,1230,1637,1,0,1
438750,3,1.75,1,0,0,4,7,1610,0,1947,0,1230,1772,1,0,0
1280000,4,3,2,0,0,3,9,2300,960,1930,2014,2410,1652,1,1,1
995000,5,3.25,2,0,2,3,9,2970,1000,1979,0,2520,1592,1,1,0
1580000,4,2.5,2,0,4,5,12,4570,0,1948,1985,3810,1746,1,0,1
635000,5,2.75,1.5,0,0,3,7,1710,910,1911,0,1790,1443,1,1,0
215000,3,1,1,0,0,4,7,1180,0,1970,0,1290,1711,4,0,0
530000,3,2.5,3,0,0,3,7,1315,50,2003,0,1360,1620,1,1,0
295000,2,1,1,0,0,4,6,720,0,1943,0,1000,1476,1,0,0
245000,3,2.25,1,0,0,3,7,930,420,1981,0,1460,1494,3,1,0
4e+05,6,2.5,1,0,0,4,8,1530,1530,1967,0,2690,1550,4,1,0
303000,3,2.75,2,0,0,4,8,1850,0,1993,0,1850,1718,8,0,0
330000,3,1.75,1.5,0,0,4,7,1320,0,1970,0,1160,1632,7,0,0
7e+05,3,1.75,2,0,3,3,9,1990,0,1980,0,2880,1492,2,0,0
126000,1,1,1,0,0,3,5,610,0,1922,0,1090,1682,1,0,0
850000,4,1,1.5,0,0,3,7,2500,0,1955,0,2880,1716,2,0,0
405000,3,2,1,0,0,4,7,1440,0,1965,0,1800,1568,2,0,0
869900,6,4.5,2,0,0,3,8,1770,980,1987,0,1860,1689,1,1,0
485000,3,1.75,1,0,2,3,8,1790,0,1951,0,1310,1465,1,0,0
4e+05,2,2,2,0,0,3,8,720,330,2004,0,1340,1527,1,1,0
299950,3,2.5,2,0,0,3,7,1780,0,2011,0,3050,1666,4,0,0
585000,4,2.5,2,0,0,3,8,2200,0,1994,0,2270,1469,2,0,0
495000,4,2,2,0,0,3,7,1470,250,1938,1980,1510,1429,1,1,1
2200000,5,4.5,2,0,0,3,12,4570,1270,2006,0,4850,1485,2,1,0
447000,3,2.25,2,0,0,3,7,1520,0,1984,0,1530,1606,2,0,0
206000,3,1,1,0,0,4,7,1320,0,1968,0,1320,1448,4,0,0
5e+05,3,1,1,0,0,3,7,950,120,1930,0,1090,1626,1,1,0
302500,4,2.5,2,0,0,3,8,1990,0,1994,0,1850,1595,4,0,0
1250000,4,4.25,2,0,3,3,9,3080,1900,1982,0,2840,1591,2,1,0
391000,2,1,1,0,0,3,6,890,0,1946,0,1690,1716,1,0,0
250000,3,2,2,0,0,3,7,1440,0,1986,0,1480,1729,4,0,0
435000,4,2.5,2,0,0,3,7,2440,0,2003,0,2440,1716,4,0,0
160000,4,2.25,1,0,0,3,7,1440,360,1962,0,2400,1513,1,1,0
451000,5,3,1,0,0,3,7,1330,930,2003,0,1940,1717,1,1,0
206000,2,1,1,0,0,5,6,810,0,1944,0,1090,1795,1,0,0
590000,4,2.75,2,0,0,4,7,1540,700,1940,0,1830,1654,1,1,0
695000,3,2.5,2,0,0,4,9,3800,760,1986,0,2360,1785,2,1,0
350000,3,1.5,1,0,0,5,7,1550,0,1954,0,1550,1596,4,0,0
1236300,5,3.5,2,0,0,3,10,2420,760,2001,0,2060,1470,1,1,0
395000,6,2.25,1,0,0,4,7,1700,1250,1970,0,1790,1466,2,1,0
419000,5,3,2,0,0,3,7,2190,0,1999,0,1440,1460,1,0,0
592350,2,2,1,0,0,3,8,1570,0,2006,0,2165,1731,2,0,0
855000,5,3.25,2,0,0,3,9,2620,800,2003,0,3310,1702,2,1,0
771000,4,2.5,2,0,0,3,9,2420,0,1991,0,2650,1556,2,0,0
325000,3,2.25,1,0,3,4,7,1570,0,1967,0,1570,1568,8,0,0
1850000,5,3.25,2,0,0,5,9,2630,1050,1925,0,3050,1629,1,1,0
545000,4,1.75,1,0,0,4,7,1210,700,1953,0,1780,1710,1,1,0
615000,3,1.75,1,0,0,4,7,990,790,1927,0,1780,1498,1,1,0
625500,2,1,1,0,0,4,6,1300,860,1953,0,1680,1455,1,1,0
232000,3,1.5,1,0,0,3,7,1460,0,1966,0,1510,1731,3,0,0
168000,3,1.5,1,0,0,4,6,1370,0,1963,0,2350,1725,4,0,0
238000,3,1.5,1,0,0,4,6,1370,0,1963,0,2350,1527,4,0,0
260000,3,2.5,2,0,0,3,8,1500,0,1998,0,1720,1451,3,0,0
460000,3,1.75,1,0,0,3,7,1210,0,1951,0,1250,1494,2,0,0
9e+05,3,2.5,1,0,1,3,8,1680,1170,1952,2008,2670,1683,1,1,1
289950,3,1,1,0,0,3,6,1090,0,1947,2006,1060,1626,1,0,1
265000,3,1.75,1,0,0,4,7,1450,0,1991,0,1520,1504,4,0,0
465000,4,2.25,1,0,0,5,8,1340,480,1977,0,1270,1770,2,1,0
370000,3,1.5,1,0,0,3,7,1320,0,1971,0,1380,1603,2,0,0
240000,2,1.5,1,0,0,4,7,1670,0,1941,1963,1670,1702,1,0,1
232000,4,2,1,0,0,5,5,1440,0,1943,0,1500,1660,4,0,0
237502,3,1,1,0,0,3,7,980,0,1951,0,1300,1710,1,0,0
